GENEID	SYMBOL	GENETYPE
ENSG00000283031.2	AC009242.1	lncRNA
ENSG00000119778.15	ATAD2B	protein_coding
ENSG00000224464.2	PGAM1P6	processed_pseudogene
ENSG00000173960.14	UBXN2A	protein_coding
ENSG00000234946.1	SDHCP3	processed_pseudogene
ENSG00000243847.3	RN7SL610P	misc_RNA
ENSG00000205639.11	MFSD2B	protein_coding
ENSG00000163026.12	WDCP	protein_coding
ENSG00000119782.14	FKBP1B	protein_coding
ENSG00000115128.7	SF3B6	protein_coding
ENSG00000219626.9	FAM228B	protein_coding
ENSG00000115129.14	TP53I3	protein_coding
ENSG00000176732.7	PFN4	protein_coding
ENSG00000276087.2	AC008073.3	protein_coding
ENSG00000186453.13	FAM228A	protein_coding
ENSG00000223754.1	AC008073.1	lncRNA
ENSG00000198399.14	ITSN2	protein_coding
ENSG00000242628.6	AC009228.1	lncRNA
ENSG00000251805.1	AC009228.2	scaRNA
ENSG00000232963.1	HMGN2P20	processed_pseudogene
ENSG00000286829.1	AC093798.1	lncRNA
ENSG00000084676.15	NCOA1	protein_coding
ENSG00000206732.1	RNU6-936P	snRNA
ENSG00000184924.5	PTRHD1	protein_coding
ENSG00000138092.11	CENPO	protein_coding
ENSG00000138031.14	ADCY3	protein_coding
ENSG00000271936.1	AC012073.1	lncRNA
ENSG00000115137.12	DNAJC27	protein_coding
ENSG00000237953.1	AC013267.3	processed_pseudogene
ENSG00000202479.1	AC013267.1	snoRNA
ENSG00000224165.6	DNAJC27-AS1	lncRNA
ENSG00000286645.1	AC013267.4	lncRNA
ENSG00000207069.1	AC013267.2	misc_RNA
ENSG00000084710.14	EFR3B	protein_coding
ENSG00000276653.1	RN7SL856P	misc_RNA
ENSG00000229593.1	SUCLA2P3	processed_pseudogene
ENSG00000115138.11	POMC	protein_coding
ENSG00000230452.1	LINC01381	lncRNA
ENSG00000119772.16	DNMT3A	protein_coding
ENSG00000221445.3	MIR1301	miRNA
ENSG00000235072.2	ARNILA	lncRNA
ENSG00000138101.18	DTNB	protein_coding
ENSG00000224220.1	DTNB-AS1	lncRNA
ENSG00000143970.17	ASXL2	protein_coding
ENSG00000187536.4	TPM3P7	processed_pseudogene
ENSG00000217643.1	PTGES3P2	processed_pseudogene
ENSG00000218682.1	AC064847.1	processed_pseudogene
ENSG00000084731.15	KIF3C	protein_coding
ENSG00000237629.1	UQCRHP2	processed_pseudogene
ENSG00000268412.2	TRMT112P6	processed_pseudogene
ENSG00000084733.11	RAB10	protein_coding
ENSG00000199872.1	RNU6-942P	snRNA
ENSG00000214465.3	SMARCE1P6	processed_pseudogene
ENSG00000227133.1	AC011742.1	processed_pseudogene
ENSG00000237951.1	PPIL1P1	processed_pseudogene
ENSG00000157833.13	GAREM2	protein_coding
ENSG00000084754.12	HADHA	protein_coding
ENSG00000138029.14	HADHB	protein_coding
ENSG00000286707.1	AC010896.1	lncRNA
ENSG00000173567.15	ADGRF3	protein_coding
ENSG00000138018.18	SELENOI	protein_coding
ENSG00000157856.12	DRC1	protein_coding
ENSG00000115155.17	OTOF	protein_coding
ENSG00000173557.15	FAM166C	protein_coding
ENSG00000225024.1	AC015977.1	processed_pseudogene
ENSG00000171303.7	KCNK3	protein_coding
ENSG00000213699.9	SLC35F6	protein_coding
ENSG00000115163.15	CENPA	protein_coding
ENSG00000157851.17	DPYSL5	protein_coding
ENSG00000230286.1	AC013472.1	lncRNA
ENSG00000084764.12	MAPRE3	protein_coding
ENSG00000205500.8	MAPRE3-AS1	lncRNA
ENSG00000119777.20	TMEM214	protein_coding
ENSG00000084693.16	AGBL5	protein_coding
ENSG00000231636.1	AGBL5-AS1	lncRNA
ENSG00000272056.1	AC013472.2	lncRNA
ENSG00000229122.1	AGBL5-IT1	lncRNA
ENSG00000272148.1	AC013403.2	lncRNA
ENSG00000228474.6	OST4	protein_coding
ENSG00000138080.14	EMILIN1	protein_coding
ENSG00000138030.13	KHK	protein_coding
ENSG00000138028.16	CGREF1	protein_coding
ENSG00000143994.14	ABHD1	protein_coding
ENSG00000138073.14	PREB	protein_coding
ENSG00000186143.11	PRR30	protein_coding
ENSG00000163792.6	TCF23	protein_coding
ENSG00000138074.15	SLC5A6	protein_coding
ENSG00000138085.16	ATRAID	protein_coding
ENSG00000084774.14	CAD	protein_coding
ENSG00000115194.11	SLC30A3	protein_coding
ENSG00000163793.13	DNAJC5G	protein_coding
ENSG00000138100.13	TRIM54	protein_coding
ENSG00000163794.6	UCN	protein_coding
ENSG00000115204.15	MPV17	protein_coding
ENSG00000115207.13	GTF3C2	protein_coding
ENSG00000234945.8	GTF3C2-AS1	lncRNA
ENSG00000234072.1	AC074117.1	lncRNA
ENSG00000115211.15	EIF2B4	protein_coding
ENSG00000115234.11	SNX17	protein_coding
ENSG00000163795.14	ZNF513	protein_coding
ENSG00000115241.11	PPM1G	protein_coding
ENSG00000213453.3	FTH1P3	processed_pseudogene
ENSG00000115216.14	NRBP1	protein_coding
ENSG00000157992.12	KRTCAP3	protein_coding
ENSG00000138002.15	IFT172	protein_coding
ENSG00000235267.1	AC074117.2	processed_pseudogene
ENSG00000200003.1	RNU6-986P	snRNA
ENSG00000115226.10	FNDC4	protein_coding
ENSG00000084734.9	GCKR	protein_coding
ENSG00000221843.4	C2orf16	protein_coding
ENSG00000243943.10	ZNF512	protein_coding
ENSG00000176714.9	CCDC121	protein_coding
ENSG00000198522.14	GPN1	protein_coding
ENSG00000206731.1	AC074091.1	snoRNA
ENSG00000119760.16	SUPT7L	protein_coding
ENSG00000163798.13	SLC4A1AP	protein_coding
ENSG00000205334.2	LINC01460	lncRNA
ENSG00000243147.8	MRPL33	protein_coding
ENSG00000171174.15	RBKS	protein_coding
ENSG00000158019.20	BABAM2	protein_coding
ENSG00000265321.1	MIR4263	miRNA
ENSG00000223522.2	AC093690.1	lncRNA
ENSG00000229951.5	AC104695.2	lncRNA
ENSG00000075426.12	FOSL2	protein_coding
ENSG00000270640.1	AC104695.4	lncRNA
ENSG00000270210.1	AC104695.3	lncRNA
ENSG00000227938.1	AC104695.1	lncRNA
ENSG00000163803.13	PLB1	protein_coding
ENSG00000226833.6	AC092164.1	lncRNA
ENSG00000213639.10	PPP1CB	protein_coding
ENSG00000163806.16	SPDYA	protein_coding
ENSG00000171103.11	TRMT61B	protein_coding
ENSG00000163811.12	WDR43	protein_coding
ENSG00000264994.1	SNORD92	snoRNA
ENSG00000265145.1	SNORD53	snoRNA
ENSG00000265706.1	SNORD53B	snoRNA
ENSG00000189350.12	TOGARAM2	protein_coding
ENSG00000179270.7	PCARE	protein_coding
ENSG00000115295.20	CLIP4	protein_coding
ENSG00000171094.18	ALK	protein_coding
ENSG00000242699.3	RN7SL516P	misc_RNA
ENSG00000233862.7	AC016907.2	lncRNA
ENSG00000119801.13	YPEL5	protein_coding
ENSG00000207187.1	SNORA10B	snoRNA
ENSG00000213626.13	LBH	protein_coding
ENSG00000287658.1	AC109642.1	lncRNA
ENSG00000235997.3	LINC01936	lncRNA
ENSG00000172954.13	LCLAT1	protein_coding
ENSG00000162949.16	CAPN13	protein_coding
ENSG00000230118.1	AC092569.1	processed_pseudogene
ENSG00000285984.1	AC009301.1	lncRNA
ENSG00000158089.15	GALNT14	protein_coding
ENSG00000214711.10	CAPN14	protein_coding
ENSG00000013016.16	EHD3	protein_coding
ENSG00000158125.10	XDH	protein_coding
ENSG00000277893.2	SRD5A2	protein_coding
ENSG00000223647.1	LINC01946	lncRNA
ENSG00000237007.4	KRT18P52	processed_pseudogene
ENSG00000242272.1	AK2P2	processed_pseudogene
ENSG00000273165.1	AL121652.1	lncRNA
ENSG00000162959.13	MEMO1	protein_coding
ENSG00000162961.14	DPY30	protein_coding
ENSG00000271228.1	AL121655.1	lncRNA
ENSG00000021574.12	SPAST	protein_coding
ENSG00000272716.1	AL121658.1	lncRNA
ENSG00000152683.14	SLC30A6	protein_coding
ENSG00000229816.1	DDX50P1	processed_pseudogene
ENSG00000201113.1	RNU6-647P	snRNA
ENSG00000091106.19	NLRC4	protein_coding
ENSG00000119820.11	YIPF4	protein_coding
ENSG00000272754.1	AL133245.1	lncRNA
ENSG00000115760.14	BIRC6	protein_coding
ENSG00000276334.1	AL133243.2	lncRNA
ENSG00000276517.1	AL133243.3	lncRNA
ENSG00000207653.1	MIR558	miRNA
ENSG00000274159.1	AL133243.1	lncRNA
ENSG00000279897.2	BIRC6-AS2	transcribed_unprocessed_pseudogene
ENSG00000279544.1	AL133243.4	TEC
ENSG00000018699.13	TTC27	protein_coding
ENSG00000265057.1	MIR4765	miRNA
ENSG00000230876.8	LINC00486	lncRNA
ENSG00000236854.2	AL133244.2	lncRNA
ENSG00000049323.16	LTBP1	protein_coding
ENSG00000223951.1	H2ACP2	processed_pseudogene
ENSG00000252246.1	RNA5SP92	rRNA_pseudogene
ENSG00000152689.18	RASGRP3	protein_coding
ENSG00000237133.1	AC020594.1	lncRNA
ENSG00000119812.19	FAM98A	protein_coding
ENSG00000286415.1	AC017050.1	lncRNA
ENSG00000238038.1	ATP6V0E1P3	processed_pseudogene
ENSG00000187999.4	HNRNPA1P61	processed_pseudogene
ENSG00000228262.10	LINC01320	lncRNA
ENSG00000239649.3	MYADML	transcribed_processed_pseudogene
ENSG00000237790.1	LINC01318	lncRNA
ENSG00000226994.9	AC012593.1	lncRNA
ENSG00000288535.1	AC013442.2	lncRNA
ENSG00000233752.1	AC009414.1	processed_pseudogene
ENSG00000260025.1	CRIM1-DT	lncRNA
ENSG00000150938.10	CRIM1	protein_coding
ENSG00000273090.1	AC007378.1	lncRNA
ENSG00000171055.15	FEZ2	protein_coding
ENSG00000205221.12	VIT	protein_coding
ENSG00000115808.12	STRN	protein_coding
ENSG00000252756.1	RNU6-577P	snRNA
ENSG00000008869.12	HEATR5B	protein_coding
ENSG00000152133.14	GPATCH11	protein_coding
ENSG00000055332.18	EIF2AK2	protein_coding
ENSG00000224891.1	AC007899.1	processed_pseudogene
ENSG00000138068.10	SULT6B1	protein_coding
ENSG00000233159.1	AC007390.1	processed_pseudogene
ENSG00000218739.10	CEBPZOS	protein_coding
ENSG00000115816.15	CEBPZ	protein_coding
ENSG00000272054.1	AC007390.2	lncRNA
ENSG00000003509.16	NDUFAF7	protein_coding
ENSG00000115825.10	PRKD3	protein_coding
ENSG00000232028.1	AC007391.1	lncRNA
ENSG00000285925.1	AC007391.2	lncRNA
ENSG00000115828.17	QPCT	protein_coding
ENSG00000236213.2	AC006369.1	lncRNA
ENSG00000163171.8	CDC42EP3	protein_coding
ENSG00000236572.1	AC006369.2	lncRNA
ENSG00000225402.1	AC010878.1	processed_pseudogene
ENSG00000237803.6	LINC00211	lncRNA
ENSG00000115841.20	RMDN2	protein_coding
ENSG00000235848.4	RMDN2-AS1	lncRNA
ENSG00000138061.12	CYP1B1	protein_coding
ENSG00000232973.13	CYP1B1-AS1	lncRNA
ENSG00000280276.1	AC009229.4	TEC
ENSG00000229160.1	AC009229.2	lncRNA
ENSG00000273006.1	AC009229.3	lncRNA
ENSG00000227292.1	AC009229.1	lncRNA
ENSG00000213594.4	GAPDHP25	processed_pseudogene
ENSG00000119787.14	ATL2	protein_coding
ENSG00000231367.6	LINC02613	lncRNA
ENSG00000287313.1	AC016995.1	lncRNA
ENSG00000271443.1	AC011247.2	transcribed_processed_pseudogene
ENSG00000143889.16	HNRNPLL	protein_coding
ENSG00000143891.17	GALM	protein_coding
ENSG00000232518.3	AC074366.1	lncRNA
ENSG00000115875.19	SRSF7	protein_coding
ENSG00000152147.11	GEMIN6	protein_coding
ENSG00000227238.1	TTC39DP	unitary_pseudogene
ENSG00000232114.1	AC018693.2	processed_pseudogene
ENSG00000163214.21	DHX57	protein_coding
ENSG00000223922.1	ASS1P2	processed_pseudogene
ENSG00000225284.1	AC018693.1	lncRNA
ENSG00000188010.14	MORN2	protein_coding
ENSG00000214694.11	ARHGEF33	protein_coding
ENSG00000269210.2	AC019171.1	lncRNA
ENSG00000115904.13	SOS1	protein_coding
ENSG00000229692.3	SOS1-IT1	lncRNA
ENSG00000225900.1	HSPE1P13	processed_pseudogene
ENSG00000202309.1	AC092672.1	misc_RNA
ENSG00000205111.8	CDKL4	protein_coding
ENSG00000011566.15	MAP4K3	protein_coding
ENSG00000252473.1	AC007684.1	snoRNA
ENSG00000273035.1	AC007684.2	lncRNA
ENSG00000231312.7	MAP4K3-DT	lncRNA
ENSG00000152154.11	TMEM178A	protein_coding
ENSG00000138050.15	THUMPD2	protein_coding
ENSG00000227028.6	SLC8A1-AS1	lncRNA
ENSG00000235653.1	AC007253.1	processed_pseudogene
ENSG00000183023.18	SLC8A1	protein_coding
ENSG00000287255.1	AC007877.1	lncRNA
ENSG00000285898.1	AC007317.1	lncRNA
ENSG00000236090.2	LDHAP3	processed_pseudogene
ENSG00000236533.1	AC009413.2	processed_pseudogene
ENSG00000214691.9	LINC01913	lncRNA
ENSG00000223245.1	RNU4-63P	snRNA
ENSG00000234362.6	LINC01914	lncRNA
ENSG00000205086.7	C2orf91	protein_coding
ENSG00000162878.13	PKDCC	protein_coding
ENSG00000224875.2	EML4-AS1	lncRNA
ENSG00000143924.19	EML4	protein_coding
ENSG00000115944.15	COX7A2L	protein_coding
ENSG00000171126.8	KCNG3	protein_coding
ENSG00000057935.13	MTA3	protein_coding
ENSG00000226523.1	AC074375.1	processed_pseudogene
ENSG00000200550.1	RNU6-137P	snRNA
ENSG00000162881.6	OXER1	protein_coding
ENSG00000162882.15	HAAO	protein_coding
ENSG00000226491.1	FTOP1	processed_pseudogene
ENSG00000224739.2	AC016735.1	lncRNA
ENSG00000231826.6	LINC01819	lncRNA
ENSG00000233978.1	LINC02590	lncRNA
ENSG00000207087.1	RNU6-242P	snRNA
ENSG00000230587.2	LINC02580	lncRNA
ENSG00000286796.1	AC010883.2	lncRNA
ENSG00000287387.1	AC010883.3	lncRNA
ENSG00000152518.8	ZFP36L2	protein_coding
ENSG00000279873.2	LINC01126	lncRNA
ENSG00000234936.1	AC010883.1	lncRNA
ENSG00000115970.18	THADA	protein_coding
ENSG00000152527.14	PLEKHH2	protein_coding
ENSG00000223658.8	C1GALT1C1L	protein_coding
ENSG00000138036.18	DYNC2LI1	protein_coding
ENSG00000138075.14	ABCG5	protein_coding
ENSG00000143921.9	ABCG8	protein_coding
ENSG00000138095.19	LRPPRC	protein_coding
ENSG00000264047.2	RN7SL455P	misc_RNA
ENSG00000273106.1	AC019129.2	lncRNA
ENSG00000138032.21	PPM1B	protein_coding
ENSG00000138079.14	SLC3A1	protein_coding
ENSG00000138078.15	PREPL	protein_coding
ENSG00000143919.15	CAMKMT	protein_coding
ENSG00000259439.2	LINC01833	lncRNA
ENSG00000138083.5	SIX3	protein_coding
ENSG00000225156.2	AC012354.1	lncRNA
ENSG00000170577.8	SIX2	protein_coding
ENSG00000205054.8	LINC01121	lncRNA
ENSG00000286728.1	AC009236.2	lncRNA
ENSG00000068784.13	SRBD1	protein_coding
ENSG00000239396.3	RN7SL414P	misc_RNA
ENSG00000171132.14	PRKCE	protein_coding
ENSG00000228481.1	U51244.1	lncRNA
ENSG00000232696.1	AC017006.2	lncRNA
ENSG00000231336.1	AC017006.1	lncRNA
ENSG00000116016.14	EPAS1	protein_coding
ENSG00000250565.7	ATP6V1E2	protein_coding
ENSG00000119729.12	RHOQ	protein_coding
ENSG00000250116.2	AC018682.1	lncRNA
ENSG00000151665.13	PIGF	protein_coding
ENSG00000119878.6	CRIPT	protein_coding
ENSG00000279254.1	AC020604.1	TEC
ENSG00000222005.9	LINC01118	lncRNA
ENSG00000171150.9	SOCS5	protein_coding
ENSG00000239332.6	LINC01119	lncRNA
ENSG00000226548.1	AC016722.1	lncRNA
ENSG00000228925.1	AC016722.2	lncRNA
ENSG00000180398.13	MCFD2	protein_coding
ENSG00000068724.17	TTC7A	protein_coding
ENSG00000239605.11	STPG4	protein_coding
ENSG00000273269.3	AC073283.3	protein_coding
ENSG00000225187.1	AC073283.1	lncRNA
ENSG00000143933.18	CALM2	protein_coding
ENSG00000234690.7	EPCAM-DT	lncRNA
ENSG00000226087.2	AC073283.2	lncRNA
ENSG00000236824.2	BCYRN1	scRNA
ENSG00000119888.11	EPCAM	protein_coding
ENSG00000222685.1	RN7SKP119	misc_RNA
ENSG00000095002.15	MSH2	protein_coding
ENSG00000184261.5	KCNK12	protein_coding
ENSG00000235760.4	MSH2-OT1	lncRNA
ENSG00000230979.3	AC079250.1	processed_pseudogene
ENSG00000116062.16	MSH6	protein_coding
ENSG00000224443.1	AC006509.2	processed_pseudogene
ENSG00000224058.2	AC006509.1	processed_pseudogene
ENSG00000138081.20	FBXO11	protein_coding
ENSG00000233230.1	AC079807.1	lncRNA
ENSG00000230773.9	AC092650.1	lncRNA
ENSG00000226473.2	PPIAP62	processed_pseudogene
ENSG00000201010.1	RN7SKP224	misc_RNA
ENSG00000170802.16	FOXN2	protein_coding
ENSG00000272663.1	AC093635.1	lncRNA
ENSG00000162869.16	PPP1R21	protein_coding
ENSG00000243244.6	STON1	protein_coding
ENSG00000068781.21	STON1-GTF2A1L	protein_coding
ENSG00000242441.8	GTF2A1L	protein_coding
ENSG00000138039.15	LHCGR	protein_coding
ENSG00000282890.1	AC009975.1	lncRNA
ENSG00000170820.12	FSHR	protein_coding
ENSG00000282828.2	AC009971.1	lncRNA
ENSG00000179915.23	NRXN1	protein_coding
ENSG00000230327.1	MTCO1P42	processed_pseudogene
ENSG00000238165.1	AC007560.1	processed_pseudogene
ENSG00000231918.1	AC007402.1	lncRNA
ENSG00000287867.1	AC007402.2	lncRNA
ENSG00000287344.1	AC079304.1	lncRNA
ENSG00000236538.1	ZNF863P	processed_pseudogene
ENSG00000228033.6	AC010967.1	lncRNA
ENSG00000232668.1	AC010967.3	processed_pseudogene
ENSG00000115239.23	ASB3	protein_coding
ENSG00000143942.5	CHAC2	protein_coding
ENSG00000068912.14	ERLEC1	protein_coding
ENSG00000265452.1	MIR3682	miRNA
ENSG00000119737.6	GPR75	protein_coding
ENSG00000068878.15	PSME4	protein_coding
ENSG00000170634.13	ACYP2	protein_coding
ENSG00000233266.1	HMGB1P31	processed_pseudogene
ENSG00000272156.1	AC008280.3	lncRNA
ENSG00000178021.11	TSPYL6	protein_coding
ENSG00000177994.16	C2orf73	protein_coding
ENSG00000115306.16	SPTBN1	protein_coding
ENSG00000228108.1	AC092839.1	lncRNA
ENSG00000234943.2	AC092839.2	lncRNA
ENSG00000238018.2	AC093110.1	lncRNA
ENSG00000214595.12	EML6	protein_coding
ENSG00000252507.1	RNU7-81P	snRNA
ENSG00000115310.18	RTN4	protein_coding
ENSG00000200086.1	RNU6-433P	snRNA
ENSG00000162994.16	CLHC1	protein_coding
ENSG00000203327.2	AC012358.1	lncRNA
ENSG00000227799.1	AC012358.3	processed_pseudogene
ENSG00000085760.15	MTIF2	protein_coding
ENSG00000162997.15	PRORSD1P	transcribed_unitary_pseudogene
ENSG00000240401.9	AC012358.4	lncRNA
ENSG00000206964.1	AC012358.2	misc_RNA
ENSG00000115355.17	CCDC88A	protein_coding
ENSG00000233594.2	BTF3P5	processed_pseudogene
ENSG00000163001.11	CFAP36	protein_coding
ENSG00000275052.5	PPP4R3B	protein_coding
ENSG00000272606.1	AC015982.2	lncRNA
ENSG00000138035.15	PNPT1	protein_coding
ENSG00000115380.20	EFEMP1	protein_coding
ENSG00000202344.1	RN7SKP208	misc_RNA
ENSG00000055813.6	CCDC85A	protein_coding
ENSG00000285755.2	AC132153.1	lncRNA
ENSG00000270569.1	AC068276.1	processed_pseudogene
ENSG00000271615.1	ACTG1P22	transcribed_processed_pseudogene
ENSG00000028116.17	VRK2	protein_coding
ENSG00000287875.1	AC068193.1	lncRNA
ENSG00000115392.11	FANCL	protein_coding
ENSG00000273063.1	AC007250.1	lncRNA
ENSG00000233426.3	EIF3FP3	processed_pseudogene
ENSG00000225226.2	LINC01795	lncRNA
ENSG00000233723.9	LINC01122	lncRNA
ENSG00000231043.3	AC007238.1	processed_pseudogene
ENSG00000222030.1	LINC01793	lncRNA
ENSG00000271955.2	AC007100.1	lncRNA
ENSG00000233891.8	AC007179.2	lncRNA
ENSG00000285611.2	AC007132.1	lncRNA
ENSG00000228590.2	AC007381.1	lncRNA
ENSG00000266078.1	MIR4432	miRNA
ENSG00000119866.22	BCL11A	protein_coding
ENSG00000242158.3	RN7SL361P	misc_RNA
ENSG00000271134.1	AC012498.2	processed_pseudogene
ENSG00000115421.13	PAPOLG	protein_coding
ENSG00000228414.7	LINC01185	lncRNA
ENSG00000241524.3	RN7SL632P	misc_RNA
ENSG00000162924.14	REL	protein_coding
ENSG00000201076.1	RNU4-51P	snRNA
ENSG00000237522.1	NONOP2	processed_pseudogene
ENSG00000232713.2	AC010733.1	processed_pseudogene
ENSG00000162927.14	PUS10	protein_coding
ENSG00000162928.9	PEX13	protein_coding
ENSG00000162929.14	KIAA1841	protein_coding
ENSG00000274769.1	AC016747.4	lncRNA
ENSG00000212978.6	AC016747.1	lncRNA
ENSG00000237651.6	C2orf74	protein_coding
ENSG00000173209.23	AHSA2P	transcribed_unitary_pseudogene
ENSG00000115464.15	USP34	protein_coding
ENSG00000273302.1	AC016747.3	lncRNA
ENSG00000271146.1	AC018889.1	processed_pseudogene
ENSG00000234624.2	AC016894.1	processed_pseudogene
ENSG00000206937.1	SNORA70B	snoRNA
ENSG00000270820.6	AC016727.1	lncRNA
ENSG00000082898.17	XPO1	protein_coding
ENSG00000285857.1	AC016727.3	lncRNA
ENSG00000170264.13	FAM161A	protein_coding
ENSG00000115484.15	CCT4	protein_coding
ENSG00000286360.1	AC107081.5	lncRNA
ENSG00000173163.10	COMMD1	protein_coding
ENSG00000229839.6	AC018462.1	lncRNA
ENSG00000271657.1	AC018462.2	processed_pseudogene
ENSG00000170340.11	B3GNT2	protein_coding
ENSG00000266097.1	MIR5192	miRNA
ENSG00000239958.3	RN7SL51P	misc_RNA
ENSG00000270335.1	AC093159.2	processed_pseudogene
ENSG00000228541.1	AC093159.1	lncRNA
ENSG00000241625.3	RN7SL18P	misc_RNA
ENSG00000186889.10	TMEM17	protein_coding
ENSG00000229503.1	AC092155.2	processed_pseudogene
ENSG00000226622.6	AC092155.1	lncRNA
ENSG00000115504.14	EHBP1	protein_coding
ENSG00000286524.1	AC092567.3	lncRNA
ENSG00000237162.1	AC007098.2	processed_pseudogene
ENSG00000231609.7	AC007098.1	lncRNA
ENSG00000115507.10	OTX1	protein_coding
ENSG00000270437.1	AC009501.2	processed_pseudogene
ENSG00000286480.1	AC009501.3	lncRNA
ENSG00000232403.1	AC009501.1	processed_pseudogene
ENSG00000242412.1	DBIL5P2	transcribed_processed_pseudogene
ENSG00000143951.16	WDPCP	protein_coding
ENSG00000283636.1	AC074367.2	misc_RNA
ENSG00000233716.1	AC074367.1	processed_pseudogene
ENSG00000279485.1	AC016734.2	TEC
ENSG00000014641.20	MDH1	polymorphic_pseudogene
ENSG00000228305.2	AC016734.1	processed_pseudogene
ENSG00000229221.1	HNRNPA1P66	processed_pseudogene
ENSG00000169764.15	UGP2	protein_coding
ENSG00000251775.1	AC114748.1	snoRNA
ENSG00000143952.20	VPS54	protein_coding
ENSG00000228079.2	AC012368.2	lncRNA
ENSG00000197329.12	PELI1	protein_coding
ENSG00000225889.8	AC012368.1	lncRNA
ENSG00000230923.2	LINC00309	lncRNA
ENSG00000270354.1	AC012368.3	processed_pseudogene
ENSG00000238201.1	AC114752.2	lncRNA
ENSG00000264297.2	MIR4433B	miRNA
ENSG00000283222.1	MIR4433A	miRNA
ENSG00000223935.3	LGALSL-DT	lncRNA
ENSG00000237217.1	AC008074.1	processed_pseudogene
ENSG00000119862.13	LGALSL	protein_coding
ENSG00000223863.1	LINC01805	lncRNA
ENSG00000260101.1	AC008074.2	lncRNA
ENSG00000119844.15	AFTPH	protein_coding
ENSG00000283204.1	MIR4434	miRNA
ENSG00000252414.1	RNU6-100P	snRNA
ENSG00000179833.4	SERTAD2	protein_coding
ENSG00000226756.1	AC007365.1	lncRNA
ENSG00000199964.1	AC007880.1	misc_RNA
ENSG00000234572.1	LINC01800	lncRNA
ENSG00000237638.2	LINC02245	lncRNA
ENSG00000244534.3	RN7SL211P	misc_RNA
ENSG00000227394.1	AC007386.1	processed_pseudogene
ENSG00000115902.11	SLC1A4	protein_coding
ENSG00000252892.1	RNU6-548P	snRNA
ENSG00000232613.6	LINC02576	lncRNA
ENSG00000011523.14	CEP68	protein_coding
ENSG00000138069.18	RAB1A	protein_coding
ENSG00000273763.2	AC007318.3	transcribed_processed_pseudogene
ENSG00000172974.11	AC007318.1	processed_pseudogene
ENSG00000138071.13	ACTR2	protein_coding
ENSG00000198369.10	SPRED2	protein_coding
ENSG00000232693.2	AC012370.1	lncRNA
ENSG00000204929.13	AC007389.1	lncRNA
ENSG00000234255.9	AC012370.2	lncRNA
ENSG00000243029.3	RN7SL635P	misc_RNA
ENSG00000235725.1	AC007389.3	lncRNA
ENSG00000281920.1	AC007389.5	lncRNA
ENSG00000280257.1	AC007741.1	TEC
ENSG00000232164.1	LINC01873	lncRNA
ENSG00000143995.20	MEIS1	protein_coding
ENSG00000230749.5	MEIS1-AS2	lncRNA
ENSG00000232046.7	LINC01798	lncRNA
ENSG00000230525.6	LINC01799	lncRNA
ENSG00000235885.8	LINC01828	lncRNA
ENSG00000236780.7	LINC01829	lncRNA
ENSG00000143971.9	ETAA1	protein_coding
ENSG00000224173.2	LINC02831	lncRNA
ENSG00000197223.11	C1D	protein_coding
ENSG00000243667.7	WDR92	protein_coding
ENSG00000236259.1	PPIAP64	processed_pseudogene
ENSG00000273398.6	AC017083.3	protein_coding
ENSG00000115946.8	PNO1	protein_coding
ENSG00000221823.11	PPP3R1	protein_coding
ENSG00000273275.1	AC017083.2	lncRNA
ENSG00000273064.1	AC017083.1	lncRNA
ENSG00000119865.9	CNRIP1	protein_coding
ENSG00000203395.2	AC015969.1	lncRNA
ENSG00000115956.10	PLEK	protein_coding
ENSG00000204923.4	FBXO48	protein_coding
ENSG00000169621.10	APLF	protein_coding
ENSG00000059728.11	MXD1	protein_coding
ENSG00000244617.2	ASPRV1	protein_coding
ENSG00000163235.16	TGFA	protein_coding
ENSG00000075340.23	ADD2	protein_coding
ENSG00000124374.9	PAIP2B	protein_coding
ENSG00000135636.14	DYSF	protein_coding
ENSG00000278060.1	AC012366.1	lncRNA
ENSG00000065911.12	MTHFD2	protein_coding
ENSG00000159374.17	M1AP	protein_coding
ENSG00000135622.13	SEMA4F	protein_coding
ENSG00000115423.19	DNAH6	protein_coding
ENSG00000259056.1	DUXAP1	transcribed_unprocessed_pseudogene
ENSG00000186854.11	TRABD2A	protein_coding
ENSG00000042493.16	CAPG	protein_coding
ENSG00000168899.5	VAMP5	protein_coding
ENSG00000172116.23	CD8B	protein_coding
ENSG00000233673.7	ANAPC1P1	transcribed_unprocessed_pseudogene
ENSG00000233999.3	IGKV3OR2-268	IG_V_gene
